# GM,diameter,a,e,i,om,w,ma
,,,1.0,142.53,12.00,89.44,
,,7.897356230530399,.3083070661908868,10.57623805392982,125.2451539458562,20.49276080768118,.4920692925552596
,,,1.0,144.71,8.01,86.33,
,,,1.0,14.75,44.75,58.54,
,,,1.0,134.78,333.15,60.94,
,,-1226.129511626262,1.001306505865925,114.0969124372517,272.8018875380541,327.9009812274591,.001448788924021026
,,,1.0,73.10,74.89,57.16,
,,,1.0,13.28,44.90,53.97,
,,,1.0,139.10,341.76,66.43,
,,,1.0,144.37,7.17,86.35,
,,,1.0,145.11,350.52,70.14,
,,,1.0,139.51,342.23,68.17,
,,,1.0,144.63,355.83,74.93,
,,,1.0,143.75,6.69,86.09,
,,,1.0,144.69,8.68,85.71,
,,,1.0,144.67,343.51,62.44,
,,11.56864569017353,.6231700094516652,28.91693010569346,151.9540179534335,316.1489776902123,8.600747221183529
,,,1.0,72.92,74.60,57.64,
,,,1.0,139.56,341.65,67.84,
,,,1.0,146.02,12.50,84.50,
,,,1.0,142.36,3.90,89.03,
,,,1.0,143.02,2.34,84.06,
,,,1.0,144.47,2.30,81.38,
,,,1.0,144.68,2.41,79.63,
,,-3076.883451416305,1.001616762092167,45.53741956959427,62.25289448370242,75.53674498362372,-.0004952686623360637
,,,1.0,145.20,6.23,83.63,
,,,1.0,145.52,7.75,84.10,
,,,1.0,145.15,6.49,84.02,
,,7.465536942695564,.4515129906968348,14.53577959368019,147.8622495510879,41.86134051492328,351.1727766956672
,,45.78564026778636,.956027036777287,66.80929056908211,172.7918288953632,44.46202942767145,359.7873026494848
,,,1.0,146.65,2.61,76.59,
,,,1.0,144.21,8.67,87.36,
,,,1.0,144.91,7.24,80.27,
,,,1.0,142.71,1.67,85.45,
,,151.6076572103011,.9905648389686038,104.9600381193106,248.2735166257515,317.1434790196262,.0682970823163072
,,238.178977574906,.9992935316580113,63.1645646519246,222.7782237290912,332.7859944436412,.01204182313999831
,,,1.0,144.50,0.35,77.20,
,,,1.0,144.37,3.47,77.55,
,,,1.0,142.89,8.10,84.66,
,,4.952352882093621,.1708705665826946,2.127779894354743,327.2938067075151,239.7368979891876,351.8766204760973
,,1631.335981384561,.9992630729581412,114.4890479169715,228.3698722496678,110.5127814107224,359.9992398037029
,,,1.0,72.62,74.01,56.95,
,,,1.0,141.37,338.33,65.49,
,,,1.0,144.51,8.45,82.74,
,,,1.0,144.29,8.43,85.01,
,,,1.0,144.91,7.31,84.69,
,,,1.0,144.19,3.21,81.11,
,,,1.0,144.42,8.21,85.85,
,,,1.0,144.22,8.85,86.18,
,,,1.0,140.6735646902436,120.0464696248189,290.5228109267816,
,,,1.0,67.87,74.62,58.70,
,,,1.0,68.62,76.03,53.93,
,,-1220.153660710548,1.000636220002768,107.663966795979,317.2453867867414,269.0494622758482,.001810969222725107
,,,1.0,144.22,10.51,89.47,
,,,1.0,145.03,1.38,82.66,
,,,1.0,146.39,339.72,70.28,
,,,1.0,145.04,334.44,64.27,
,,49.45552906845233,.9379979377901467,92.5316990912204,44.81939757045264,147.8141110586766,.3849470203998444
,,,1.0,143.97,4.60,80.67,
,,,1.0,146.87,1.73,80.24,
,,,1.0,143.24,6.14,82.57,
,,,1.0,12.35,34.30,69.22,
,,,1.0,146.53,356.93,81.28,
,,,1.0,144.23,6.26,84.67,
,,,1.0,146.68,356.13,79.98,
,,,1.0,144.55,8.23,86.79,
,,,1.0,140.88,16.14,89.20,
,,,1.0,143.00,14.05,89.77,
,,,1.0,144.08,13.61,89.99,
,,,1.0,12.68,33.74,71.79,
,,,1.0,12.47,36.12,64.48,
,,,1.0,144.07,10.45,88.92,
,,,1.0,12.28,34.56,67.24,
,,,1.0,14.63,34.39,69.24,
,,,1.0,13.79,35.60,72.09,
,,,1.0,11.89,34.23,65.28,
,,,1.0,144.99,3.16,80.42,
,,,1.0,12.76,35.86,65.37,
,,1818.640452647258,.9981309405053096,153.7475213855875,326.923163553283,97.75163164889739,359.9992743234849
,,57.98955250419395,.9809732710525053,111.9282636325526,275.5371037824889,60.4915684587273,359.9565732571667
,,,1.0,144.01,11.22,88.44,
,,,1.0,142.11,11.45,86.94,
,,,1.0,142.22,11.05,87.07,
,,,1.0,137.71,23.35,97.75,
,,,1.0,140.04,317.62,39.83,
,,,1.0,140.60,18.25,96.73,
,,,1.0,143.85,5.46,83.93,
,,,1.0,144.20,9.39,87.82,
,,,1.0,143.93,10.28,87.99,
,,858.2817864622899,.9976145206970748,159.3608170687725,66.17410477857064,243.5791791705089,359.99721272495
,,789.7242174774907,.9952152553380186,62.51864127374024,99.18013109161828,257.311329235906,359.9993293140828
,,,1.0,133.49,37.61,109.81,
,,,1.0,135.88,32.40,102.10,
,,,1.0,142.30,12.36,89.25,
,,,1.0,137.60,25.12,98.23,
,,,1.0,138.77,330.47,55.81,
,,,1.0,132.59,355.13,77.92,
,,,1.0,141.15,22.25,96.17,
,,,1.0,12.54,35.76,69.72,
,,,1.0,147.71,343.04,62.25,
,,,1.0,145.93,0.01,79.46,
,,,1.0,144.72,346.57,67.27,
,,,1.0,142.55,320.26,38.05,
,,,1.0,144.68,6.04,84.49,
,,,1.0,145.12,341.83,62.65,
,,,1.0,144.70,344.20,64.99,
,,,1.0,144.26,6.15,85.53,
,,,1.0,145.83,0.49,79.79,
,,,1.0,144.80,353.62,73.45,
,,,1.0,144.75,6.41,85.04,
,,,1.0,142.03,345.84,67.01,
,,,1.0,146.04,357.80,76.56,
,,,1.0,137.04,24.76,104.74,
,,,1.0,144.67,7.12,85.62,
,,,1.0,143.76,354.61,75.24,
,,,1.0,138.99,22.27,101.14,
,,8056.528863815793,.9992535527626386,28.81626706312053,284.1834043693716,16.58447277939423,.000540091243406132
,,,1.0,143.26,5.56,83.60,
,,,1.0,145.69,4.68,82.94,
,,,1.0,144.85,355.60,74.10,
,,,1.0,133.10,324.88,52.72,
,,,1.0,143.16,13.10,92.78,
,,,1.0,142.67,15.42,95.62,
,,186.7827714369078,.9890422148442717,56.08768421173367,22.13016872923223,32.96851053529103,.0008242475442512532
,,2403.324862711654,.9994985940627301,38.58896260507633,93.62296917232108,19.5045941814958,.0005110316957791374
,,,1.0,144.39,358.53,77.41,
,,,1.0,144.36,359.32,78.16,
,,,1.0,144.53,356.66,75.73,
,,,1.0,144.51,6.29,84.12,
,,3.111229579431301,.6822855448238991,4.890499886272625,296.0061834841602,.6029213249743639,3.015488288610085
,,,1.0,63.1735964481801,182.4634461960027,5.352739212627294,
,,3.83686508210991,.441870229165733,7.972560621203997,318.808747452792,5.289503540012559,16.85420015187258
,,,1.0,144.83,5.81,83.36,
,,,1.0,143.92,1.93,80.76,
,,,1.0,140.49,3.77,93.47,
,,,1.0,143.75,357.59,77.53,
,,700.3775276967579,.9972266973372964,21.61822935349578,8.772958416623887,125.3055748959322,359.9988983435077
,,,1.0,114.6669633567552,19.21971177526989,92.81633763519235,
,,,1.0,144.91,6.94,81.87,
,,,1.0,144.80,5.95,80.70,
,,,1.0,144.29,1.86,79.85,
,,3.472261458762341,.5076474282923256,11.0380215791904,51.46017838246048,336.5238278326534,359.8826203474193
,,,1.0,73.67,72.45,61.57,
,,5616.523307855215,.9984217287714151,71.96419794613591,50.35495232072542,259.6879683584011,.001563384109598016
,,,1.0,143.95,1.27,80.00,
,,,1.0,144.11,1.56,81.60,
,,,1.0,143.90,1.74,80.60,
,,,1.0,144.15,4.07,81.25,
,,,1.0,144.09,1.33,81.07,
,,3613.371438757166,.9992640333558964,130.6253234469265,112.5549681996199,20.13451572789738,.001571097283500518
,,,1.0,84.25,143.49,218.59,
,,,1.0,73.25,74.01,57.26,
,,,1.0,147.82,356.43,80.35,
,,,1.0,138.46,331.03,58.57,
,,,1.0,139.47,323.07,56.68,
,,,1.0,144.58,11.41,87.45,
,,,1.0,143.92,2.93,81.03,
,,,1.0,143.62,4.27,81.73,
,,,1.0,143.74,9.44,85.67,
,,,1.0,144.58,7.41,86.20,
,,,1.0,147.11,358.95,84.23,
,,7.11316752326568,.4463367582522231,50.45272999322102,356.0929347427603,322.3649511582221,2.735735547442129
,,7.950474393839813,.4452088464437856,19.35812507214365,47.8590532446059,87.68850629085554,.01181984367399063
,,7.950934061463467,.4452347455436068,19.35820944001358,47.85969917605283,87.69229775372035,359.6922906693662
,,,1.0,142.98,12.84,89.75,
,,,1.0,143.83,11.45,89.51,
,,,1.0,144.46,7.62,85.91,
,,4.847136836670908,.5098743888513708,20.11716162776958,71.21629120958464,63.10048831804563,357.7357992328313
,,,1.0,26.40,81.86,22.79,
,,,1.0,143.29,6.52,83.44,
,,,1.0,143.89,4.87,83.29,
,,,1.0,34.80786681252313,207.6982595725773,92.69292972370376,
,,,1.0,143.84,4.48,82.60,
,,,1.0,141.29,341.45,65.18,
,,,1.0,143.27,15.30,90.92,
,,,1.0,142.14,15.07,89.40,
,,,1.0,143.89,9.70,87.52,
,,,1.0,143.41,15.21,91.52,
,,,1.0,141.14,12.23,87.12,
,,,1.0,142.69,11.82,87.62,
,,,1.0,143.05,8.85,85.95,
,,,1.0,141.74,13.85,90.38,
,,,1.0,140.50,21.98,96.80,
,,6.06163536800732,.6837159281532069,5.048372737112611,25.44993334294891,70.63707961201153,358.9102767408819
,,,1.0,25.97,82.11,25.29,
,,,1.0,142.57,11.30,86.57,
,,1447.311819747278,.997379222302196,72.11791259048999,307.3411783944704,162.2150058713852,.002553806666608015
,,-684.9715532400644,1.006426980253277,81.07678007338774,343.0477445161833,202.1260953254236,-.006552861817514078
,,,1.0,143.47,12.18,89.73,
,,,1.0,144.99,4.84,84.65,
,,,1.0,140.85,18.43,94.58,
,,,1.0,144.22,7.14,90.75,
,,,1.0,144.06,6.60,84.88,
,,,1.0,146.26,352.06,71.94,
,,,1.0,145.35,349.13,70.61,
,,,1.0,131.81,349.99,72.73,
,,,1.0,144.69,5.17,84.18,
,,,1.0,94.42,23.91,128.06,
,,,1.0,144.31,350.47,70.87,
,,,1.0,144.50,325.97,42.74,
,,,1.0,143.73,14.41,90.25,
,,,1.0,140.65,349.33,72.08,
,,,1.0,147.38,356.27,75.27,
,,,1.0,131.61,129.68,99.02,
,,,1.0,145.33,352.02,70.45,
,,,1.0,144.24,0.58,80.19,
,,13217.83159170482,.9998652425012391,52.47640864657119,328.2496725594268,136.897988673549,359.999980445078
,,-1401.37096163182,1.00064701084044,74.8807301054095,355.8564792005596,271.8614895542404,.006627514820320409
,,,1.0,144.27,345.46,66.30,
,,,1.0,133.47,327.00,55.63,
,,,1.0,138.96,337.99,62.90,
,,,1.0,144.05,358.60,77.25,
,,-16397.35927566377,1.000195454131279,92.55117201064201,195.5560251860653,103.1825877481656,-1.951402353794764E-5
,,,1.0,145.06,5.23,83.77,
,,,1.0,144.34,355.04,74.94,
,,,1.0,71.69,74.28,55.68,
,,,1.0,144.36,354.20,74.52,
,,,1.0,142.81,3.12,80.27,
,,,1.0,67.47,75.84,53.13,
,,,1.0,145.85,354.11,73.00,
,,,1.0,144.80,6.45,84.70,
,,,1.0,40.06,7.79,36.66,
,,,1.0,121.76,284.06,16.46,
,,,1.0,144.99,3.06,78.63,
,,,1.0,144.22,355.24,72.28,
,,,1.0,144.28,0.75,79.94,
,,,1.0,143.74,357.61,77.83,
,,7.225138589342865,.3847010730829723,5.153549024277627,4.414824756889436,170.7788455991428,.399497636464332
,,-10958.54474001813,1.000138666001406,16.98833270217519,347.8473187430512,39.96641649406349,6.746706727500731E-5
,,,1.0,140.29,343.12,77.96,
,,,1.0,26.43,80.60,22.24,
,,,1.0,144.41,359.09,80.02,
,,,1.0,144.09,359.69,78.80,
,,,1.0,139.37,331.02,63.07,
,,,1.0,144.30,0.86,81.33,
,,,1.0,143.53,358.70,89.31,
,,-1220.623917370001,1.003183882558144,130.6766796894065,344.7898942259416,261.492565913319,-.005729304190822874
,,,1.0,144.16,359.66,76.58,
,,,1.0,144.20,359.46,73.01,
,,,1.0,143.96,350.21,76.99,
,,,1.0,144.14,1.21,76.21,
,,,1.0,144.09,0.74,79.67,
,,18751.75667835953,.9997354488781414,108.4139518282157,299.589006863004,113.8102240394725,359.9999254350598
,,,1.0,26.84,80.69,23.53,
,,,1.0,136.42,334.27,57.03,
,,,1.0,144.19,350.04,79.88,
,,,1.0,143.61,3.14,81.54,
,,,1.0,144.05,0.57,78.85,
,,,1.0,143.44,2.54,80.23,
,,5.861863228679147,.5173023922910023,1.189375539978534,315.2000086689864,285.3138019663382,352.8772197037753
,,46.25686324939289,.8969112517769099,81.51213109049053,71.49089248296832,95.21165505046787,.6625399368911405
,,,1.0,78.83,72.43,58.78,
,,,1.0,143.82,2.45,80.54,
,,,1.0,143.18,2.71,80.90,
,,,1.0,144.13,8.18,85.94,
,,,1.0,138.19,309.11,46.95,
,,,1.0,73.07,354.66,125.91,
,,,1.0,145.75,0.59,84.31,
,,,1.0,73.54,73.96,57.77,
,,3.497823467661401,.3493726982627097,8.855948692003075,70.80421565484991,153.6111326021569,353.4816255253082
,,3.566446585890632,.5709607155587609,31.76592958924697,268.8411948874934,338.9228756484921,6.832961660432015
,,,1.0,150.8028978951284,33.3693752604124,199.6396380296161,
,,,1.0,144.25,0.41,79.60,
,,,1.0,146.70,356.52,80.85,
,,,1.0,144.14,12.30,88.84,
,,,1.0,142.26,9.26,84.45,
,,,1.0,143.58,4.84,82.77,
,,,1.0,144.05,4.37,83.71,
,,,1.0,143.60,17.07,94.61,
,,,1.0,143.02,9.56,84.60,
,,,1.0,142.69,7.81,84.09,
,,,1.0,142.89,7.95,84.72,
,,6.443388348223723,.3747266543321887,3.27533103380329,224.3039853229843,90.33489193633855,10.81436446936858
,,-1122.153325564884,1.003290917446267,77.74759041068933,106.3049893545839,134.938620320201,-.002443474998973531
,,,1.0,89.6297010719199,61.56636455455961,197.7061907090084,
,,,1.0,102.0453103270275,45.71218121988895,216.5783685814096,
,,,1.0,73.25,74.48,56.47,
,,,1.0,142.25,9.16,85.10,
,,,1.0,143.85,2.00,81.10,
,,,1.0,142.00,17.59,93.28,
,,,1.0,144.36,6.51,84.12,
,,,1.0,73.06,74.47,56.89,
,,,1.0,140.99,15.81,91.60,
,,3.974456939209385,.2092407242251397,7.736862228853128,138.3300450377713,149.5573381703237,339.2159200022481
,,,1.0,152.7637973669586,155.8839888044592,294.2440439780602,
,,13392.59066458089,.9995823345891828,139.4492479391267,288.7398044054405,47.13359749423601,.0001562194238223441
,,,1.0,142.27,18.49,93.94,
,,,1.0,146.03,330.17,53.94,
,,,1.0,144.13,358.74,78.82,
,,,1.0,135.79,29.42,100.11,
,,,1.0,143.74,3.08,82.43,
,,,1.0,128.30,40.68,107.42,
,,,1.0,143.83,3.97,83.24,
,,,1.0,144.65,354.57,75.87,
,,,1.0,138.48,334.50,59.31,
,,,1.0,143.71,7.70,86.31,
,,,1.0,142.96,334.00,57.64,
,,,1.0,144.19,1.26,81.36,
,,,1.0,88.99,140.98,247.50,
,,,1.0,143.26,4.47,83.86,
,,,1.0,144.93,341.52,63.18,
,,,1.0,145.41,341.90,62.25,
,,,1.0,144.81,347.55,68.36,
,,,1.0,146.71,337.42,55.76,
,,,1.0,144.64,345.73,67.16,
,,,1.0,145.00,346.00,66.05,
,,729.4551044469075,.998457139748928,51.18017042970165,3.240337327599781,80.04570702022251,.003099615077453697
,,58.55542621011504,.960656654330444,116.6303124363486,64.03663707975331,136.545952213862,.02507491782440203
,,28.6874217129106,.9432713407932722,21.37875887754832,156.4113403895667,207.7651916059917,.162407019053725
,,,1.0,145.55,344.03,63.86,
,,,1.0,144.42,6.93,85.72,
,,,1.0,133.68,15.58,98.51,
,,,1.0,144.46,353.94,73.64,
,,,1.0,138.69,344.17,69.58,
,,50.94415898303273,.9295128118254572,155.9808223307359,304.7992138427606,324.7421416882547,.2321152074890765
,,23.70667354472577,.8593823365290151,148.892046210391,280.7713871200925,263.8338855237558,.1328175457927494
,,,1.0,144.10,0.93,80.61,
,,,1.0,144.82,4.88,83.46,
,,,1.0,74.41,67.93,60.68,
,,,1.0,144.34,356.56,75.93,
,,,1.0,144.54,6.32,85.08,
,,,1.0,144.43,357.47,79.28,
,,42.79125038665939,.9877130951887511,89.7075218063404,242.7784186369167,32.14627324347032,.09596267086199345
,,,1.0,143.97,1.47,81.35,
,,,1.0,141.82,16.35,97.26,
,,,1.0,143.88,359.19,77.62,
,,-1481.497193117771,1.004325620000607,105.1916423982162,87.731727496866,44.69085235100095,.002601195757666449
,,,1.0,74.51,76.48,58.53,
,,,1.0,43.52,70.89,93.72,
,,,1.0,144.55,7.08,85.52,
,,,1.0,50.40,156.59,299.54,
,,,1.0,143.97,1.38,81.40,
,,,1.0,72.42,77.20,58.37,
,,,1.0,144.71,5.66,84.05,
,,,1.0,144.21,1.18,79.15,
,,5.50376867148579,.6280590302207365,15.3957834836424,259.0655213185711,117.9489178310927,.9613631538068224
,,2066.996318577619,.9974898490935762,164.0125977846355,63.77164513211019,6.88679004344423,359.9997481271907
,,,1.0,143.62,357.96,80.85,
,,,1.0,142.24,3.29,90.06,
,,,1.0,144.12,359.63,78.09,
,,4.328126175661564,.1664464456897354,9.882022912308313,246.9353072742385,191.7471948909965,319.9725543011671
,,,1.0,144.20,2.01,78.66,
,,7.964647120113971,.1966759305131237,3.141038940925659,161.2720629610598,229.9182733691711,346.9102288162079
,,4.902708761511762,.4202513228874852,3.478894415611436,273.456023563932,140.5001783524537,353.9417980630896
,,5693.505568792136,.9989724944205564,107.9589676356168,318.2903027310326,31.45380771902278,359.9998998681388
,,,1.0,132.02,311.81,53.53,
,,,1.0,144.11,0.03,76.86,
,,,1.0,144.11,8.13,83.26,
,,,1.0,144.22,7.89,85.79,
,,,1.0,144.67,4.21,72.10,
,,,1.0,144.09,359.92,76.62,
,,,1.0,145.39,6.64,71.61,
,,,1.0,145.12,5.09,82.88,
,,,1.0,144.65,6.31,83.77,
,,7.113120790013903,.4632081004615741,24.09843418976646,1.692867811778063,83.56993995370486,7.985025891152072
,,3.825205346290136,.4219402206570256,8.33784149317662,260.619823715822,58.36187296459484,25.25304738897918
,,7.508577988856703,.174066228108272,6.26140979272885,27.99522396474188,8.245776683598889,356.0921315819737
,,9.316671999615354,.9302970589572455,160.0361800933672,25.42228787729548,41.44353425389921,.4665978145334984
,,7.254579443400196,.5524475979900219,21.37243996341761,57.07081568459802,304.5147692191709,359.7718088995169
,,,1.0,143.98,3.27,76.89,
,,,1.0,144.41,358.09,76.75,
,,,1.0,145.25,3.30,80.40,
,,,1.0,72.51,75.23,56.03,
,,,1.0,145.16,3.30,84.94,
,,,1.0,138.74,335.94,60.78,
,,,1.0,143.98,0.68,76.49,
,,,1.0,144.45,6.83,84.51,
,,,1.0,144.83,359.13,77.91,
,,,1.0,131.09,319.04,49.13,
,,,1.0,143.53,4.01,80.07,
,,,1.0,145.51,10.08,89.42,
,,,1.0,149.10,344.14,66.59,
,,,1.0,146.79,354.90,79.26,
,,,1.0,145.24,4.00,81.42,
,,,1.0,143.53,3.19,81.01,
,,,1.0,146.95,354.74,79.52,
,,,1.0,143.96,1.28,80.43,
,,,1.0,144.16,7.85,85.92,
,,,1.0,75.64,341.92,102.64,
,,,1.0,138.75,337.13,61.35,
,,,1.0,24.90,80.27,23.44,
,,18.97887059360107,.8244562759020458,11.26402692324792,336.6150806547907,111.6703127484978,358.8270626314244
,,6.40784676089575,.5305162999174451,16.77806687246722,211.5657047211963,199.2258889933732,6.683117545261688
,,3.044158201377876,.9822675576068547,14.59627549946165,53.00487075600994,49.40000590548593,93.80719760455382
,,,1.0,26.91,81.77,22.26,
,,,1.0,130.87,315.75,45.72,
,,,1.0,143.78,3.21,82.14,
,,,1.0,143.26,7.07,84.44,
,,,1.0,72.63,73.13,60.46,
,,,1.0,145.65,5.51,84.65,
,,,1.0,76.08,72.71,62.84,
,,,1.0,143.34,6.21,82.93,
,,,1.0,144.16,11.12,88.26,
,,,1.0,143.15,6.22,83.41,
,,,1.0,134.01,334.45,58.81,
,,,1.0,143.71,7.20,84.98,
,,,1.0,141.91,19.02,94.37,
,,689.0214146061786,.9958459138301063,91.94350578111045,302.7973934495474,117.788138715307,.01003959228749905
,,,1.0,143.32,14.98,92.24,
,,,1.0,142.42,14.92,91.98,
,,,1.0,136.44,27.46,100.07,
,,,1.0,144.07,359.85,79.56,
,,,1.0,144.32,326.76,51.08,
,,,1.0,141.12,16.19,92.18,
,,,1.0,141.71,13.45,90.68,
,,,1.0,144.99,344.26,66.07,
,,6.133054477482365,.7101497213234979,16.8959165351062,144.2484318871166,15.35910338960665,.07101025867219068
,,190.4304141392194,.9895341773528563,40.54360999168678,302.2144171350504,234.634031722538,359.9955558503502
,,,1.0,173.01,252.00,64.63,
,,6.297442559664529,.467141987174565,19.17831188282623,94.59664609008054,194.6794126822622,53.35585242669814
,,,1.0,145.83,0.61,79.55,
,,,1.0,145.19,5.31,83.48,
,,,1.0,145.60,349.40,69.13,
,,,1.0,142.57,322.90,42.08,
,,,1.0,138.58,330.50,54.80,
,,,1.0,73.75,74.29,57.20,
,,,1.0,144.25,358.88,78.82,
,,,1.0,146.58,344.36,64.57,
,,2365.203591179088,.9997651805115564,92.73610774844845,211.3431299685535,351.1877705250565,.0002469291509949923
,,3842.614046632679,.9986165776116271,148.3225989507734,233.2253611718543,141.0185424220879,.001244986069843377
,,,1.0,145.00,2.44,80.83,
,,,1.0,144.04,0.54,80.27,
,,,1.0,141.39,18.64,97.29,
,,,1.0,144.60,357.27,77.01,
,,,1.0,142.09,16.06,92.06,
,,1340.279335534565,.9977634579727875,134.2819333085377,161.2393747739688,302.4917212979199,.003223624309496487
,,,1.0,145.51,4.41,82.01,
,,,1.0,144.43,358.51,77.76,
,,,1.0,73.15,73.89,56.72,
,,,1.0,142.24,6.38,87.38,
,,,1.0,144.50,354.83,73.42,
,,,1.0,144.51,5.53,84.47,
,,,1.0,144.21,353.05,71.13,
,,,1.0,143.92,355.47,75.70,
,,216.3153117048147,.9918999288969116,144.2627760517462,243.8099839582949,143.4563257724113,359.9878314911963
,,5.556543044243771,.6594600653250364,17.45904924578262,.9524858801745117,118.2012720640865,9.329919261364985
,,,1.0,139.04,337.16,62.02,
,,,1.0,138.84,3.54,92.64,
,,,1.0,143.98,0.22,79.77,
,,,1.0,144.47,357.95,75.42,
,,,1.0,144.32,357.28,74.27,
,,-5395.860030574562,1.001119489606132,83.19421320429628,95.03540629070453,232.7667847605426,-.0002495995778044248
,,,1.0,24.50,80.94,21.86,
,,,1.0,144.19,357.72,71.15,
,,,1.0,136.56,18.49,98.27,
,,4.708886826359565,.1243843461724506,21.19123211818199,124.9469906151359,185.5453720429082,301.7143599980866
,,12.3241172067572,.6513758601067797,20.5114508486757,8.260717348221702,181.0118833143877,.01297346049768967
,,,1.0,23.02,85.31,19.10,
,,3.529653180549439,.3370836608387048,12.38685238943066,184.0982193467467,31.36461880789305,357.5401626499302
,,,1.0,144.57,4.20,82.38,
,,,1.0,74.13,75.03,56.09,
,,,1.0,145.72,3.42,84.83,
,,,1.0,144.58,5.67,84.02,
,,4.819252372680971,.4538419053817532,18.55498039962364,299.2680593264274,313.9340982573091,350.8207156404659
,,,1.0,148.07,353.13,77.54,
,,,1.0,168.6819143012028,355.3213658275006,191.4949642552425,
,,,1.0,144.38,359.35,79.07,
,,5.68428411554105,.5815691838471712,12.87014997459182,.1309185539743379,310.1369878279776,7.898783525615506
,,,1.0,145.50,0.00,82.61,
,,,1.0,143.75,2.74,78.80,
,,,1.0,143.82,0.70,79.49,
,,,1.0,143.01,3.47,80.13,
,,,1.0,143.95,4.09,81.38,
,,7.817536442333763,.8431183899257025,31.88449912918633,309.9521628307592,117.4138752619725,357.4621264236912
,,-1073.384759049959,1.002110711914092,45.8097769577079,228.1278158699325,359.9676409243813,-.002083236870904896
,,,1.0,143.58,348.56,71.81,
,,,1.0,143.55,1.27,79.86,
,,,1.0,144.61,5.68,84.54,
,,,1.0,144.47,5.85,84.69,
,,,1.0,72.12,71.46,59.44,
,,,1.0,143.90,2.91,81.44,
,,,1.0,143.39,5.04,82.58,
,,,1.0,143.07,3.86,80.86,
,,,1.0,143.37,9.93,86.59,
,,,1.0,146.41,356.70,79.56,
,,,1.0,142.16,6.41,83.51,
,,,1.0,141.01,15.99,89.45,
,,-2760.770568108962,1.001603004434115,53.87673380850174,72.11538392763627,296.4425088959431,.000431070537076946
,,-3164.066487555777,1.000790580415767,92.62000664535464,49.40242634827685,328.0779408975118,-.0005835224114594851
,,1818.424976210752,.99824649457834,111.3334642870689,116.5968452345918,233.6039917779509,359.997682870108
,,,1.0,117.60,169.23,98.18,
,,,1.0,144.88,4.62,84.24,
,,,1.0,141.16,14.54,87.53,
,,,1.0,143.53,13.50,90.49,
,,,1.0,141.26,14.16,88.13,
,,,1.0,143.55,4.77,83.31,
,,,1.0,142.79,7.62,84.45,
,,,1.0,143.13,0.13,75.62,
,,,1.0,143.29,5.31,81.64,
,,,1.0,142.57,6.05,81.97,
,,,1.0,140.72,17.35,90.56,
,,,1.0,142.46,9.02,85.68,
,,,1.0,141.34,15.29,91.59,
,,,1.0,143.81,8.77,86.78,
,,,1.0,142.77,6.41,84.54,
,,,1.0,141.71,11.50,86.75,
,,,1.0,144.63,4.79,83.94,
,,550.7769112074421,.9973454400139782,143.242574898384,101.7601579729661,338.4098049564904,.004193552739538717
,,-1968.773204810868,1.001012786768707,101.022314959069,239.245970548371,48.03491747238701,-.0005663828313148551
,,,1.0,140.31,15.42,90.98,
,,,1.0,146.71,345.24,66.63,
,,,1.0,143.97,333.20,56.57,
,,,1.0,138.43,22.17,96.20,
,,,1.0,126.64,17.51,87.94,
,,,1.0,140.61,317.61,44.99,
,,153.6720342777631,.9768585136447149,54.87692507809005,231.6150732300075,122.8942086977272,359.973653672976
,,,1.0,150.1404787625302,27.30519676905302,120.8111708974429,
,,-4229.669328754716,1.000185122806876,111.823269866082,148.726839877752,62.59437366537016,.0001514579242937283
